400 -> 300 -> 200
0 1 2 3 4 5 6 7 8 9 10 11 realVoltageProx voltageProx voltageDist degreesProx degreesDist
4.14319 2.98722 31.5842 0.433712 0.344192 15.6058 2.11482 11.5126 1.63003 0 16.2469 4.9499 300 300 406 25.6524 21.1514
3.42878 3.47207 31.0584 1.16378 0 15.091 1.51588 10.8376 2.77225 0 16.6218 4.71281 300 300 406 25.6524 21.1514
3.07153 3.71442 30.7954 1.52875 0 14.8336 1.21641 10.5001 3.34322 0 16.8091 4.59419 300 300 405 25.6524 21.1514
2.89287 3.83552 30.664 1.71117 0 14.7048 1.06666 10.3312 3.62857 0 16.9026 4.53482 300 300 403 25.6524 21.1514
3.8035 4.39599 31.5982 1.80232 0.415588 14.1405 0.491774 10.7467 2.27112 0.613538 16.9492 4.00506 300 300 527 25.6524 21.1514
4.25874 4.67612 32.0654 1.84782 1.11795 13.8581 0.204333 10.9543 1.59236 1.88538 16.9723 3.74013 300 300 402 25.6524 20.7198
2.9863 3.81609 30.7989 1.87052 0 13.7167 2.06061 9.55799 0.752945 0 16.9837 3.60761 300 300 26 25.6524 20.7198
2.35005 3.38602 30.1657 1.8818 0 13.6458 2.98871 8.85977 0.333242 0 16.9892 3.5413 300 300 400 25.6524 21.1514
2.0319 3.17093 29.8491 1.88737 0 13.6102 3.45271 8.51057 0.123394 0 16.9918 3.50809 300 300 180 25.6524 19.8565
1.8728 4.06332 31.1908 1.8901 0.963944 14.5921 3.18467 10.3359 0.0184728 0 16.4929 3.99144 300 300 273 25.6524 20.2881
1.79322 4.50942 31.8616 1.8914 1.8921 15.0831 3.05062 11.2484 0 0 16.2433 4.23304 300 300 553 25.6524 21.1514
2.25341 2.73237 31.6971 2.39198 0.856125 14.3286 2.98356 9.70459 0 0 15.1184 3.35377 300 300 552 25.6524 21.1514
2.48346 1.84383 31.6148 2.64218 0.33814 13.9512 2.95 8.93259 0 0 14.5558 2.9141 300 300 551 25.6524 21.1514
2.59845 1.39953 31.5736 2.76718 0.0791506 13.7622 2.93319 8.54651 0 0 14.2743 2.69423 300 300 550 25.6524 21.1514
2.6559 1.17737 31.0531 2.32958 0.44966 14.6676 2.42475 9.35339 0 0 15.1334 2.08425 300 300 549 25.6524 21.1514
2.68459 1.06627 30.7928 2.11072 0.634897 15.1202 2.17051 9.75673 0 0 15.5629 1.77924 300 300 548 25.6524 21.1514
4.69889 1.0107 31.1626 3.00122 0.727499 15.8466 3.04336 9.4583 0 0 16.2774 3.12672 300 300 578 25.6524 21.1514
5.70595 0.982896 31.3476 3.44634 0.773783 16.2097 3.47975 9.309 0.313109 0 16.6345 3.80039 300 300 546 25.6524 20.7198
6.20937 0.968975 31.44 3.66877 0.796908 16.3913 3.6979 9.23426 0.613664 0 16.8129 4.13715 300 300 420 25.6524 21.1514
3.46099 1.962 31.4863 2.77986 1.80845 14.9821 2.80693 10.6968 1.26391 0 14.9019 3.80547 300 300 419 25.6524 21.1514
2.08678 2.45845 31.5094 2.33533 2.31417 14.2773 2.36142 11.428 1.58897 0 13.9463 3.63957 300 300 543 25.6524 21.1514
2.39967 4.20661 31.0209 3.11301 1.06697 15.9247 2.63865 9.79341 1.75143 0 15.9684 4.55657 300 300 417 25.6524 21.5831
2.55608 5.08058 30.7767 3.50172 0.443371 16.7484 2.77723 8.97606 1.8326 0 16.9794 5.01499 300 300 542 25.6524 21.1514
2.63424 5.51744 30.6546 3.69594 0.131576 17.1602 2.84649 8.5673 1.87312 0 17.4849 5.24411 300 300 541 25.6524 21.1514
1.67328 5.73576 31.5935 2.29292 0.475683 14.8662 2.38108 8.36285 0.39331 0 16.2377 6.35859 300 300 540 25.6524 21.1514
1.19279 5.8448 32.063 1.59138 0.647719 13.7189 2.14836 8.26054 0 0 15.6139 6.91572 300 300 539 25.6524 21.1514
1.45253 5.3992 31.7978 1.24058 0.73372 12.6451 2.53198 10.7093 0.283548 0 15.3019 5.19416 300 300 257 25.6524 20.7198
1.58238 5.1763 31.6651 1.06515 0.776704 12.1081 2.72375 11.9336 0.598568 0 15.1457 4.33334 300 300 537 25.6524 21.1514
1.64728 5.06475 31.5988 0.977402 0.798179 11.8394 2.81961 12.5456 0.756048 0 15.0675 3.90287 300 300 380 25.6524 21.1514
1.6797 5.50888 32.5657 1.4335 0.808899 12.7048 1.3675 12.3514 0.834756 2.11118 17.5282 6.68758 300 300 379 25.6524 21.1514
1.69589 5.73083 33.0491 1.66148 0.814243 13.1374 0.641452 12.2542 0.874079 3.63502 18.7586 8.07979 300 300 378 25.6524 21.1514
2.70396 5.34168 33.7908 2.77541 0.816898 14.8534 0.278427 12.7055 1.89371 4.39677 18.3737 7.27576 300 300 533 25.6524 21.1514
3.20793 5.14701 34.1616 3.33225 0.818208 15.7115 0.0969157 12.9311 2.40342 4.77747 18.1813 6.87364 300 300 376 25.6524 21.1514
3.45987 5.04958 34.3471 3.61053 0.818846 16.1405 0.00616096 13.0437 2.65818 4.96766 18.0851 6.67248 300 300 531 25.6524 21.1514
2.58578 5.50076 33.9398 3.74954 2.31915 15.355 1.46078 12.0999 1.78546 2.56258 18.537 6.0718 300 300 374 25.6524 21.1514
2.14871 5.72624 33.7361 3.81892 3.06922 14.9622 2.18806 11.6279 1.34907 1.36004 18.763 5.77138 300 300 373 25.6524 21.1514
3.43015 5.83886 33.1343 2.35347 1.94418 15.2659 1.05167 11.8917 2.63084 3.25876 17.376 5.12109 300 300 372 25.6524 21.1514
4.0708 5.89505 32.8334 1.62072 1.38164 15.4177 0.483475 12.0236 3.2716 4.20795 16.6823 4.79587 300 300 371 25.6524 21.1514
4.39106 5.92303 32.6829 1.25432 1.10035 15.4936 0.199379 12.0894 3.59184 4.68238 16.3353 4.6332 300 300 370 25.6524 21.1514
4.05112 3.9369 32.1077 2.07108 0.959694 16.0315 1.55733 11.1221 2.75183 1.41943 17.1616 5.05179 300 300 150 25.6524 19.8565
3.88109 2.94379 31.8201 2.47937 0.889347 16.3005 2.23627 10.6384 2.33176 0 17.5748 5.261 300 300 118 25.6524 20.2881
4.29602 2.9472 30.6763 2.68341 0.854157 16.435 2.57571 10.8965 1.12166 0 17.7814 4.86553 300 300 273 25.6524 20.2881
4.50342 2.94885 30.1044 2.78534 0.836545 16.5022 2.7454 11.0254 0.516609 0.0645309 17.8847 4.66772 300 300 522 25.6524 21.1514
4.60705 2.94961 29.8184 2.83621 0.827722 16.5359 2.83021 11.0897 0.214088 0.110611 17.9363 4.56875 300 300 396 25.6524 20.7198
3.15879 1.94994 30.6755 2.36154 0.823293 15.0527 2.37259 12.6218 0.562831 0 17.9622 5.0192 300 300 521 25.6524 21.1514
2.43464 1.45008 31.104 2.12414 0.821062 14.3109 2.14375 13.3877 0.737171 0 17.9751 5.24434 300 300 520 25.6524 21.5831
3.07254 2.70013 32.3182 2.00538 0 14.4398 3.02931 13.7705 0 0 18.9815 5.35682 300 300 518 25.6524 20.7198
3.39143 3.32508 32.9254 1.94594 0 14.5042 3.47205 13.9618 0 0.341566 19.4847 5.41298 300 300 518 25.6524 20.2881
3.55083 3.63748 33.2289 1.91615 0 14.5365 3.69337 14.0573 0 0.749234 19.7364 5.44098 300 300 392 25.6524 20.7198
3.13047 3.7936 32.8807 0.401196 0 14.0526 3.80399 11.6049 0.0257145 0 17.8622 4.95489 300 300 391 25.6524 20.7198
2.92025 3.87158 32.7066 0 0 13.8104 3.85926 10.3786 0.468662 0 16.9249 4.71178 200 300 390 25.6524 21.1514
4.8151 5.91049 31.6195 1.26507 0.725228 16.1891 1.88685 10.2654 2.1901 1.98103 17.4561 6.09016 200 300 389 25.6524 20.7198
5.76242 6.92979 31.076 2.07563 1.27206 17.3785 0.900643 10.2087 3.05069 3.56888 17.7217 6.77923 200 200 388 25.6524 20.7198
6.23599 7.43928 30.8043 2.48082 1.54543 17.9732 0.407542 10.1802 3.48085 4.36264 17.8545 7.12366 200 200 387 25.6524 20.7198
5.47267 5.69387 30.6684 3.18331 1.18208 15.2705 2.16099 11.1659 3.1958 2.25935 17.9209 6.79576 200 200 386 25.6524 20.7198
5.09094 4.82108 30.6004 3.53443 1.00039 13.919 3.03767 11.6586 3.05317 1.20769 17.9541 6.63171 200 200 260 25.6524 20.2881
4.40001 3.88461 30.5665 2.70985 1.40953 14.7431 2.47597 10.4048 1.48176 0.181865 16.9707 4.54958 200 200 384 25.6524 20.7198
4.05449 3.41632 30.5495 2.2975 1.61406 15.1551 2.1951 9.77786 0.696058 0 16.4789 3.50848 200 200 228 25.6524 20.7198
3.88167 3.18211 30.541 2.09127 1.71629 15.3611 2.05464 9.46429 0.303209 0 16.2328 2.9879 200 200 383 25.6524 20.7198
3.29521 6.06495 32.5367 1.98808 1.76736 15.9641 1.48439 9.30741 0.606788 0 16.1096 2.22756 200 200 382 25.6524 20.7198
3.00194 7.50619 33.5346 1.93643 1.79286 16.2656 1.19926 9.22889 0.758546 0 16.0478 1.84738 200 200 475 25.6524 21.5831
4.35526 6.72664 33.0336 2.91054 0.805578 16.9164 2.55668 9.68953 0.834394 0 16.5168 3.15726 200 200 224 25.6524 20.7198
5.03184 6.33674 32.783 3.39746 0.311938 17.2417 3.23534 9.91976 0.872287 0 16.7511 3.81213 200 200 380 25.6524 20.7198
5.37005 6.14168 32.6578 3.64079 0.0651215 17.4044 3.57463 10.0348 0.891203 0 16.8681 4.1395 200 200 348 25.6524 21.1514
3.53906 6.54402 29.5951 1.76232 0.441717 17.4858 2.24424 11.0922 0.900629 0 17.4264 5.80312 200 200 378 25.6524 21.1514
2.62355 6.74506 28.0638 0.823095 0.629998 17.5264 1.57903 11.6208 0.905312 0.416522 17.7056 6.63481 200 200 658 25.6524 21.1514
4.16576 6.34544 30.7982 1.85348 2.22412 16.5468 0.746412 12.8849 1.40762 1.78659 16.8452 5.55055 200 200 501 25.6524 21.1514
4.93679 6.14551 32.1653 2.36858 3.0211 16.057 0.330106 13.5169 1.65871 2.47152 16.4148 5.00835 200 200 375 25.6524 21.1514
5.32222 6.04543 32.8489 2.62603 3.41952 15.812 0.121953 13.8327 1.78419 2.81388 16.1995 4.73718 200 200 375 25.6524 21.5831
3.01484 5.99527 32.1907 3.25466 2.61864 15.1896 1.01788 11.4905 2.34687 0.984955 17.5916 6.10152 200 200 343 25.6524 20.7198
1.86115 5.97008 31.8616 3.56885 2.21817 14.8783 1.46582 10.3193 2.6281 0.0705212 18.2877 6.78358 200 200 123 25.6524 20.7198
4.28429 5.95736 32.197 2.72581 2.0179 15.7227 1.68977 11.7336 2.26862 0 17.1357 5.6245 200 200 372 25.6524 20.2881
5.49576 5.95088 32.3648 2.30422 1.91772 16.1449 1.80172 12.4406 2.08882 0 16.5596 5.04489 200 200 372 25.6524 20.7198
6.1014 5.94753 32.4486 2.09337 1.8676 16.356 1.85768 12.794 1.99885 0 16.2714 4.75502 200 200 371 25.6524 20.7198
4.90412 4.44573 33.4906 2.48788 1.3425 16.9616 2.38563 13.9706 1.4538 0 17.1271 4.61001 200 200 370 25.6524 20.7198
4.30542 3.69477 34.0115 2.68503 1.07993 17.2643 2.64958 14.5587 1.18125 0 17.555 4.53744 200 200 369 25.6524 20.7198
3.50602 3.31924 32.272 2.28352 0 17.4157 2.78152 11.3527 1.54494 0 17.2689 4.50109 200 200 368 25.6524 20.2881
3.10628 3.13141 31.4023 2.08269 0 17.4914 2.84746 9.74954 1.72672 0 17.1257 4.48284 200 200 367 25.6524 20.7198
2.90637 3.03744 30.9674 1.98222 0 17.5293 2.88039 8.9479 1.81754 0 17.0539 4.47365 200 200 366 25.6524 20.7198
3.80637 2.9904 32.2499 1.43192 0 15.0482 2.39683 8.547 1.86289 0 16.5179 3.96899 200 200 522 25.6524 20.7198
4.25631 2.96681 32.8912 1.15674 0.388144 13.8075 2.15503 8.34647 1.8855 0 16.2497 3.71661 200 200 365 25.6524 20.7198
3.9812 3.45497 34.7119 1.51912 1.60278 16.6869 2.5341 10.7461 1.39674 0 17.1154 4.09036 200 200 364 25.6524 20.7198
3.8436 3.69896 35.6222 1.70024 2.21003 18.1266 2.72361 11.9458 1.15233 0 17.5483 4.27717 200 200 363 25.6524 20.7198
2.77474 2.32088 33.0773 2.29074 2.01361 14.8465 2.81833 12.5455 0.530089 0 17.2648 5.37051 200 200 362 25.6524 20.7198
2.24029 1.63183 31.8049 2.5859 1.91535 13.2063 2.86566 12.8453 0.218973 0 17.1228 5.91708 200 200 486 25.6524 20.7198
1.97303 1.28728 31.1687 2.73337 1.86619 12.386 2.88929 12.995 0.0634189 0 17.0517 6.19026 200 200 360 25.6524 20.7198
3.83938 4.61498 34.3506 3.30702 2.34157 14.4757 0.401072 12.0698 2.48564 2.00509 17.5159 6.32676 200 200 359 25.6524 20.7198
4.77247 6.27868 35.9415 3.59371 2.5792 15.5205 0 11.607 3.69659 3.58112 17.7481 6.39491 200 200 514 25.6524 20.7198
4.73893 6.11037 33.737 2.23692 1.19796 15.5429 1.53497 9.87555 3.3019 2.36897 17.8641 6.42888 200 200 357 25.6524 20.7198
4.72209 6.0261 32.6348 1.5585 0.507343 15.5541 2.72391 9.00973 3.10445 1.76286 17.9221 6.44577 200 200 231 25.6524 20.7198
4.7136 5.98384 32.0836 1.21926 0.162038 15.5597 3.31834 8.57674 3.00563 1.45976 17.9512 6.45412 200 200 355 25.6524 20.7198
4.20929 4.9626 31.3081 3.04961 2.98939 19.0625 2.11551 9.36017 1.45612 0.308177 18.4657 5.95819 200 200 355 25.6524 20.7198
3.95708 4.4519 30.9203 3.96462 4.40295 20.8139 1.51409 9.75178 0.681363 0 18.7229 5.71015 200 200 198 25.6524 20.7198
3.83092 3.69647 28.7264 3.92196 2.1096 17.1896 2.21337 8.44749 1.29399 0 17.8516 6.58604 200 200 353 25.6524 21.1514
3.76778 3.3187 27.6294 3.9005 0.962936 15.3773 2.56297 7.79528 1.60024 0.0506248 17.4157 7.02388 200 200 477 25.6524 21.1514
3.73616 3.12975 27.081 3.88964 0.389606 14.4709 2.73775 7.4691 1.7533 0.103653 17.1976 7.24268 200 200 476 25.6524 21.1514
4.72029 4.03522 29.8067 2.88408 0.602945 14.5175 3.3251 9.30594 0.829762 0.130163 18.0884 7.35197 200 200 350 25.6524 20.7198
5.21228 4.48786 31.1696 2.38123 0.709597 14.5408 3.61873 10.2243 0.367998 0.143412 18.5338 7.4065 200 200 349 25.6524 20.7198
4.45818 4.21408 29.8511 1.12975 1.26291 14.5525 3.7655 10.6833 0.637119 0 18.7565 6.43365 200 200 349 25.6524 20.7198
4.08108 4.07711 29.1918 0.504007 1.53952 14.5583 3.83885 10.9127 0.771648 0 18.8678 5.94714 200 200 348 25.6524 21.1514
3.89248 4.00855 28.8621 0.191142 1.6778 14.5612 3.87547 11.0273 0.838882 0 18.9235 5.7038 200 200 191 25.6524 20.7198
2.79812 4.47419 31.1973 0 1.24689 14.5627 3.89374 13.0845 0.372468 0 18.4513 4.08205 200 200 96 25.6524 20.7198
2.25092 4.70691 32.3649 0 1.03143 14.5634 3.90284 14.113 0.139264 0 18.2153 3.27114 200 200 96 25.6524 19.8565
2.47729 5.82317 33.4487 0 1.42367 12.5638 1.90734 11.627 0.522665 1.45391 17.5972 3.36564 200 200 -30 25.6524 20.2881
2.59044 6.38117 33.9906 0 1.61976 11.5638 0.90959 10.384 0.714335 2.80548 17.288 3.41284 200 200 344 25.6524 20.2881
2.64697 6.66003 34.2615 0 1.71777 11.0636 0.410717 9.76237 0.810139 3.48113 17.1333 3.43639 200 200 343 25.6524 20.7198
3.6752 5.29932 33.897 0 0.766734 10.8134 0.661282 11.9515 0.35801 1.31881 18.0557 2.44811 200 200 342 25.6524 20.7198
4.18924 4.61889 33.7148 0 0.29122 10.6881 0.786554 13.0459 0.131949 0.237687 18.5169 1.95395 200 200 341 25.6524 20.7198
5.94619 4.77859 33.1236 1.86797 0.553467 16.1253 0.34918 14.093 1.01892 2.69715 16.2475 3.70685 200 200 341 25.6524 20.7198
6.82456 4.85835 32.8281 2.87309 0.684574 18.8439 0.130494 14.6163 1.46234 3.92671 15.1127 4.58321 200 200 340 25.6524 20.7198
7.26362 4.89813 32.6803 3.37552 0.75011 20.2032 0.0211516 14.8779 1.68399 4.54133 14.5452 5.02131 200 200 339 25.6524 20.7198
5.48304 4.41792 33.6064 2.62661 0 17.3829 0.966482 13.0085 0.294746 2.34846 15.7612 6.24028 200 200 338 25.6524 20.7198
4.5927 4.17774 34.0694 2.25209 0 15.9727 1.43913 12.0737 0 1.25203 16.3691 6.84965 200 200 337 25.6524 20.7198
2.64747 4.55757 33.301 1.56476 0.0574865 15.7676 1.67543 13.1062 0 0.703804 16.6729 5.65422 200 200 336 25.6524 20.7198
1.67485 4.74739 32.9167 1.22107 0.436582 15.6651 1.79355 13.6223 0 0.429688 16.8246 5.05644 200 200 336 25.6524 20.7198
1.18852 4.8422 32.7246 1.0492 0.626113 15.6138 1.8526 13.8802 0 0.292624 16.9003 4.75748 200 200 335 25.6524 20.2881
3.44535 4.3895 30.6286 0.963229 1.22086 15.0882 1.8821 13.5091 0 0 16.438 4.60793 200 200 334 25.6524 20.7198
4.57368 4.16308 29.5805 0.920216 1.5182 14.8254 1.89683 13.3233 0 0 16.2066 4.53309 200 200 333 25.6524 20.7198
2.63776 3.54979 28.0565 1.89868 0.166829 14.6939 3.40417 11.7304 0.791721 0 18.0908 3.4956 200 200 332 25.6524 20.7198
1.66979 3.24309 27.2945 2.38781 0 14.6282 4.15779 10.9338 1.34874 0 19.0329 2.97682 200 200 332 25.6524 20.7198
1.1858 3.08968 26.9135 2.63228 0 14.5954 4.53454 10.5354 1.62719 0 19.504 2.71739 200 200 331 25.6524 20.7198
1.44379 2.51291 29.723 1.75442 0.484485 14.579 2.72286 11.3361 1.76634 0 19.7395 3.08764 200 200 330 25.6524 20.7198
1.57276 2.22449 31.1277 1.31546 1.15001 14.5708 1.81701 11.7363 1.83586 0 19.8572 3.27271 200 200 329 25.6524 20.7198
2.63722 2.08024 31.3301 1.59595 0.482733 14.5666 1.86408 10.9363 0.870548 0 18.4161 2.86519 200 200 453 25.6524 20.7198
3.1694 2.00808 31.4313 1.73613 0.149099 14.5646 1.88759 10.5362 0.387897 0 17.6954 2.6614 200 200 328 25.6524 20.7198
3.43543 1.97196 31.4819 1.80616 0 14.5636 1.89932 10.3361 0.146574 0 17.3349 2.55946 200 200 327 25.6524 20.7198
4.06839 1.95386 31.5072 0.841112 0.398883 15.0631 2.90517 11.7359 0 0 18.6544 4.00846 200 200 326 25.6524 20.7198
4.3848 1.94478 31.5198 0.358592 0.607164 15.3128 3.40805 12.4357 0 0 19.3142 4.73287 200 200 325 25.6524 20.7198
3.54294 2.44019 33.0262 0.617336 1.21129 14.4377 2.65945 12.7854 0 0 18.1441 3.59499 200 200 325 25.6524 20.7198
3.12197 2.68784 33.7793 0.746678 1.51331 13.9999 2.28512 12.9602 0 0 17.5589 3.02602 200 200 324 25.6524 20.7198
2.91144 2.81161 34.1559 0.81132 1.66429 13.7808 2.09794 13.0474 0 0 17.2661 2.74149 200 200 73 25.6524 20.7198
2.30614 3.87344 31.3442 1.34361 1.23974 12.1711 3.00433 12.0909 0.862311 0 16.1195 3.59919 200 200 -208 25.6524 20.7198
2.00346 4.40425 29.9383 1.60969 1.02745 11.366 3.45748 11.6126 1.3838 0 15.5461 4.02798 200 200 -53 25.6524 20.7198
