500
0 1 2 3 4 5 6 7 8 9 10 11 realVoltageProx voltageProx voltageDist degreesProx degreesDist
0 0 0 0 0 0 0 0 0 0 0 0 0 0 -13 7.8263 19.8565
0 0.502908 0 0.688014 0.0911133 2.71442 0 0 0.471786 0.204688 0.0861566 0 0 0 143 7.8263 20.2881
0 0.245965 0 0.90975 0.188381 3.1201 0.094194 0 0.721657 0.138385 0.218161 0 0 0 18 7.8263 19.8565
0 0 0 0.520565 0.236993 0.822794 0.168797 0.11243 0.34656 0 0 0 0 0 -138 7.8263 20.2881
0 0 0 0.325967 0.261276 0 0.206088 0.446509 0.159012 0 0 0 0 0 19 7.8263 19.8565
0 0 0 0.228661 0 0 0 1.11352 1.06524 0 0.458709 0 0 0 -137 7.8263 19.8565
0 0 0 0.180002 0 0 0 1.44696 1.51829 0 0.90442 0.302442 0 0 -137 7.8263 19.8565
0 0 0 0.155667 0 0 0 1.61362 1.74474 0 1.12722 0.565845 0 0 19 7.8263 19.8565
0 0 0 0.143493 0 0 0 1.19688 0.857906 0.526343 0 0.197518 0 0 -262 7.8263 19.8565
0 0 0 0.1374 0 0 0.0236051 0.988488 0.414489 0.799229 0 0.0133601 0 0 144 7.8263 19.8565
0 0 0 0 0 0.0282007 0.633561 0.384262 0.192781 0.435636 0 0 0 0 -12 7.8263 19.8565
0 0 0 0 0.0436129 0.277038 0.938483 0.0821572 0.0819276 0.253838 0 0 0 0 -138 7.8263 19.8565
0 0 0 0 0.164795 0.401436 1.09089 0 0.0265021 0.162936 0 0 0 0 18 7.39152 19.8565
0 0 0 0.194349 0.225364 0 0.167035 0.355598 0 0.617483 0 0.840749 0 0 -138 7.39152 19.8565
0.0305745 0 0 0.662891 0.255627 0 0 0.567813 0 0.844721 0 1.33494 0 0 18 7.8263 19.8565
0.167276 0 0.153573 0 0.270736 0.135294 0 1.17389 0 0.458306 0 0 0 0 18 7.39152 19.8565
0.235613 0 1.02823 0 0.278269 0.33056 0.108763 1.47687 0 0.265096 0 0 0 0 18 7.39152 20.2881
0.269769 0 1.46546 0 0.282013 0.428171 0.176019 1.62829 0 0.168488 0 0 0 0 143 7.8263 20.2881
0 0 0.683977 0 0.283863 0 0.209636 0.703941 0.471952 0 0.317937 0 0 0 -138 7.8263 20.2881
0 0 0.29324 0 0.284767 0 0.226433 0.241773 0.721488 0 1.33457 0 0 0 17 7.8263 20.2881
0 0 1.09788 0 0 0.638592 0 0 0 0 0 0 0 0 17 7.8263 20.2881
0 0 1.50009 0 0 1.08214 0 0 0 0 0 0 0 0 -14 7.8263 19.8565
0 0 1.7011 0 0 1.30386 0 0 0 0 0 0 0 0 17 7.8263 19.8565
0 0 1.80151 0 0 0.914654 0.367495 0.496496 0 0 0.100447 0.305094 0 0 142 7.8263 19.8565
0 0 1.85161 0 0.598675 0.720031 1.30549 2.13827 0.307229 0 1.22596 0.567274 0 0 17 7.8263 20.2881
0 0 1.87656 0 0 0.122699 0.774383 1.45902 0.139232 0 2.28861 0.198335 0 0 -139 7.8263 20.2881
0 0 1.88894 0.0196426 0 0 0.50882 1.11937 0.0552352 0 2.8198 0.0138712 0 0 -139 7.8263 20.2881
0 0 1.89503 0.0759723 0 0 0.376028 0.949514 0.0132377 0 3.08525 0 0 0 -138 7.8263 19.8565
0.731373 0.0493412 1.39797 0.104131 0 0 0.809621 0.364558 0 0 0.71783 0 0 0 18 7.8263 20.2881
1.51818 0.520231 1.1494 0.118204 0 0 1.02636 0.0720889 0 0 0 0 0 0 -138 7.8263 19.8565
0.911488 0 0.0250605 0 0 0.169286 0.134676 0 0.476494 0 0 0 0 0 -138 7.8263 19.8565
0.608128 0 0 0 0 0.84744 0 0 0.723837 0 0 0 0 0 18 7.8263 19.8565
0.456434 0 0 0 0 1.18646 0 0 0.847476 0 0 0 0 0 143 7.8263 19.8565
0.380574 0 0 0 0.289352 1.3559 0 1.29795 0.909263 0.00876623 0 0 0 0 143 7.8263 19.8565
0.342631 0 0 0 0.788025 1.44057 0.0488841 2.03872 0.940124 0.0407397 0.106555 0.361608 0 0 144 7.8263 20.2881
0.323646 0.0152212 0 0 0.537264 0.982835 0 0.908999 0.455522 0 0.728678 0 0 0 19 7.8263 19.8565
0.314141 0.503274 0 0.0232593 0.411861 0.75395 0 0.34415 0.213222 0 1.03968 0 0 0 -137 7.8263 19.8565
0.309375 0.747267 0 0.0779996 0.349137 0.639486 0 0.0617325 0.0920726 0 1.19513 0 0 0 144 7.8263 20.2881
1.30698 0 0 0.105364 0 0.0822325 0.293653 0.420532 0 0 0 0 0 0 19 7.8263 19.8565
1.80568 0 0.40374 0.119039 0 0 0.768448 0.599904 0 0 0 0 0 0 -137 7.8263 19.8565
1.05493 0.210788 0 0.125871 0 0 1.50579 1.18956 0 0 0 0.385325 0 0 19 7.39152 19.8565
0.679545 0.601025 0 0.129281 0 0 1.87436 1.48433 0 0 0 0.607704 0 0 19 7.39152 19.8565
0.491838 0.796111 0 0.130979 0 0 2.05854 1.63165 0 0 0.00237743 0.718864 0 0 144 7.39152 19.8565
0.397971 0 0 0 0 0 1.15054 0.205241 0.426079 0.512384 0.176682 0 0 0 19 7.39152 19.8565
0.351025 0 0 0 0 0 0.696521 0 0.698542 0.792655 0.26382 0 0 0 144 7.39152 20.2881
0.327538 0 0 0 0 0.0455092 0.969503 0 1.33474 0 0.807374 0 0 0 18 7.39152 19.8565
0.315782 0 0 0 0 0.785516 1.10594 0 1.65277 0 1.07909 0 0 0 18 7.39152 19.8565
0.309891 0 0 0 0 1.15546 1.1741 0 1.81172 0 1.21489 0 0 0 18 7.39152 19.8565
0.806932 0 0 0.539196 0 0.840369 0.708125 0 1.39113 0 0 0 0 0 18 7.39152 19.8565
1.0554 0 0 0.836034 0 0.682803 0.475127 0 1.1808 0 0 0 0 0 143 7.8263 19.8565
0.679572 0 0 0.4844 0.678756 0 0 0 0.075608 0 0 0 500 0 -13 7.39152 19.8565
0.491646 0.489336 0 0.308576 1.48327 0 0 0 0 0 0.029815 0 500 500 112 7.39152 19.8565
0.397671 0.74047 0 0.220659 1.88536 0 0 0 0 0 0.190309 0 500 500 -14 7.8263 20.2881
0.85067 0 0 0.676693 1.08622 0 0 0 0 0.0631606 0.770541 0.345094 500 500 -14 7.8263 20.2881
1.07711 0 0 0.904658 0.686635 0 0.0308022 0 0 0.568313 1.0606 1.08777 500 500 -15 7.8263 20.2881
0.690278 0 0 0.518587 1.48682 0.700031 0.136535 0 0 0.320854 1.20557 1.45905 500 500 -15 7.8263 19.8565
0.496847 0.413532 0 0.325545 1.88673 1.11281 0.18939 0 0 0.197122 1.278 1.64462 500 500 17 8.26109 20.2881
0.400119 0.702603 0 0.229018 2.08652 1.31913 0.215807 0 0 0.135254 1.31416 1.73734 500 500 48 9.13065 19.8565
0 0.347106 0 0 0 0.422237 0.229005 0 0 0.604318 1.33218 1.28364 500 500 236 9.56543 19.4248
0 0.169357 0 0 0 0 0.235593 0.038236 0 0.838814 1.34113 1.05676 500 500 -12 10.0002 18.1298
0 0 0 0.269648 0 0 0.238876 0.909316 0 0 1.84555 0.443286 500 500 147 10.0002 18.1298
0 0 0.356374 0.701092 0 0 0.240507 1.34479 0 0 2.09766 0.136557 500 500 180 10.435 17.6982
0 0 0.630079 0.91676 0 0 0.241311 1.56247 0 0 2.22361 0 500 500 338 10.435 17.6982
0.446112 0 1.26688 0.524542 1.23698 0 0 0 0.551246 0 4.28649 0 500 500 215 10.8698 17.2665
1.87501 0 1.58519 0.328426 2.2618 0 0 0 2.26135 0 5.31765 0 500 500 468 10.8698 17.2665
2.08931 0 1.24424 0.230362 0.273948 0 0.867081 0 1.11626 0 3.33297 0 500 500 314 11.3046 17.6982
2.19636 0 1.07372 0.181324 0 0.0372427 1.55455 0 0.543722 0 2.34057 0.0272714 500 500 191 11.3046 18.1298
2.24979 0 0.988408 0.156799 0 0.281582 1.89819 0 0.257453 0 1.84431 0.428727 500 500 225 11.7393 17.2665
0.276401 0 0 0.14453 0 0.40373 0.069909 0 0 0 0.0961217 0 500 500 227 11.7393 17.2665
0 0 0 0.138389 0 0.464784 0 0 0 0 0 0 500 500 199 11.7393 17.6982
3.29654 0 3.28896 2.63531 3.0989 0 0 0 0 0 5.28516 2.03005 500 500 200 11.7393 17.6982
5.29961 0 5.59579 3.88353 4.69237 0 0 0 0 0 8.31669 3.43 500 500 202 12.1741 18.1298
6.30083 0 6.74879 4.5074 5.48862 0 0 0 0 0 9.83245 4.1298 500 500 204 12.1741 18.1298
7.80112 5.45891 9.32487 5.3191 5.88626 0.647232 0 0 0 0 11.5903 7.47953 500 500 206 12.1741 17.6982
8.55086 8.22593 10.6129 5.72466 6.0846 1.58659 0 0 0 0 12.4693 9.1544 500 500 208 12.6089 17.6982
3.42533 5.10944 5.25693 2.42715 3.68329 1.55617 0 0 0.0858135 0 5.40875 4.49183 500 500 210 13.0437 17.6982
0.862641 3.55113 2.57895 0.77844 2.48254 1.54089 0 0.14519 0.528608 0.0160221 1.87855 2.16056 500 500 212 13.9133 17.6982
0 2.77191 1.23996 0 1.88206 1.5332 0 0.463393 0.749973 0.0452425 0.113526 0.994922 500 500 214 14.7828 18.1298
0.940806 2.38223 0.0704753 0.0420078 1.08172 0.529288 0 0.622466 0.860622 0 0 0 500 500 216 15.6524 17.6982
1.62043 2.18733 0 0.0859432 0.681535 0.0273518 0.00905078 0.701975 0.915915 0 0 0 500 500 342 16.522 17.6982
0 0.089809 0 0.607905 0 0.776403 0 0.241701 0 0.320963 4.56943 0 500 500 31 16.9567 18.1298
