200 -> 600 -> 200
0 1 2 3 4 5 6 7 8 9 10 11 realVoltageProx voltageProx voltageDist degreesProx degreesDist
0 9.60677 28.5326 0 0 2.5356 0.218669 2.41352 0 0 19.9291 12.2192 600 0 0 29.1307 22.878
0 11.6063 29.5326 0.142828 0 0.535557 0.218656 2.41341 3.53647 0 17.9291 10.2192 600 0 0 29.1307 22.878
0 11.6063 29.5326 0.142819 0 0.535547 0.218642 2.4133 3.53627 0 17.9291 10.2187 600 0 0 29.1307 23.3097
1.8635 10.6063 26.5326 0 0 3.53554 0 7.41319 1.53607 0 16.9291 10.2182 600 0 0 29.1307 23.3097
1.8634 10.6057 26.5326 0 0 3.53547 0 7.41285 1.53598 0 16.9291 10.2178 600 0 0 29.1307 22.878
1.8633 10.6051 26.5326 0 0 3.5354 0 7.41252 1.53589 0 16.9291 10.2173 600 0 0 29.1307 23.3097
0 9.60456 29.5326 0 0 1.53534 1.21896 0 0.535808 0 14.9291 11.2168 600 0 0 29.1307 22.878
0 9.60405 29.5326 0 0 1.53531 1.21889 0 0.535778 0 14.9291 11.2163 600 0 0 29.1307 22.878
0 8.60354 26.5326 0 0 3.53528 0 0 0 0 16.9291 14.2158 600 0 0 29.1307 22.878
0 8.60308 26.5326 0 0 3.53521 0 0 0 0 16.9291 14.2158 600 0 0 29.1307 23.3097
0 8.60263 26.5326 0 0 3.53514 0 0 0 0 16.9291 14.2158 600 0 0 29.1307 22.878
1.86397 9.60217 28.5326 0 0 0 1.21896 3.41254 0.535996 0 19.9291 9.2158 600 0 0 29.1307 22.878
1.86387 9.60166 28.5326 0 0 0 1.21888 3.41239 0.535966 0 19.9291 9.21538 600 0 0 29.1307 23.3097
1.86378 9.60115 26.5326 0 0 2.53513 0 1.41223 0 1.45112 18.9291 14.215 600 0 0 29.1307 22.878
1.86368 9.60064 26.5326 0 0 2.53508 0 1.41217 0 1.451 18.9291 14.215 600 0 0 29.1307 23.3097
1.86358 9.60013 26.5326 0 0 2.53503 0 1.4121 0 1.45087 18.9291 14.215 600 0 0 29.1307 22.878
0.863483 12.5996 32.5326 0 0 0.534987 0.219323 3.41204 0 0.450752 17.9291 16.215 600 0 0 29.1307 23.3097
0.863438 12.5996 32.5326 0 0 0.534977 0.21931 3.41189 0 0.450714 17.9291 16.215 600 0 0 29.1307 23.3097
0 12.5996 34.5326 0 0 2.53497 0.219296 3.41173 1.53652 0 18.9291 8.21496 600 0 0 29.1307 23.3097
0 12.5996 34.5326 0 0 2.53492 0.219282 3.41158 1.53643 0 18.9291 8.21459 600 0 0 29.1307 23.3097
0 12.5996 34.5326 0 0 2.53487 0.219269 3.41142 1.53635 0 18.9291 8.21421 600 0 0 29.1307 22.878
0.864041 10.5996 26.5326 0 0 0.534822 1.21926 2.41127 0 0 18.9291 12.2138 600 0 0 29.1307 23.3097
