... -> 460 -> 455 -> 450
0 1 2 3 4 5 6 7 8 9 10 11 realVoltageProx voltageProx voltageDist degreesProx degreesDist
4.52384 2.34748 40.1678 2.65128 0.750152 23.7723 9.62902 24.1001 0 0 31.4203 5.07487 455 455 172 26.9567 19.8565
4.73667 3.31014 40.1321 1.93858 0.662407 23.8728 9.6812 24.3203 0.221247 0 32.1472 6.32548 455 455 172 26.9567 19.8565
5.34288 4.29135 39.1142 2.08217 0.618499 26.4231 10.2073 20.9304 0 0 30.5107 2.95047 455 455 453 26.9567 20.2881
5.64572 4.78179 38.6053 2.15386 0.59651 27.6983 10.4703 19.2355 0 0 29.6925 1.26299 455 455 172 26.9567 19.8565
5.79688 5.02685 38.3508 2.1896 0.58548 28.3358 10.6019 18.388 0 0 29.2833 0.419266 455 455 172 26.9567 19.8565
4.87221 6.64922 38.7236 2.20736 2.57993 26.1546 9.66762 19.4643 0 0 29.5788 5.49742 455 455 328 26.9567 19.8565
4.4097 7.46016 38.91 2.21613 3.57687 25.064 9.20006 20.0024 0.732936 0 29.7265 8.0365 455 455 172 26.9567 19.8565
4.17828 7.86538 39.0032 2.22041 4.07506 24.5187 8.96585 20.2714 1.19266 0 29.8004 9.30604 455 455 141 26.9567 20.2881
4.56239 4.56774 40.0498 4.22245 5.32388 25.2461 7.34832 22.406 1.92238 0 26.3373 9.94081 455 455 16 26.9567 19.8565
4.75424 2.91888 40.5731 5.22317 5.94788 25.6097 6.53926 23.4732 2.28701 0 24.6058 10.2582 455 455 297 26.9567 20.2881
3.84995 4.59441 39.3347 4.72323 3.75948 23.7916 8.63445 23.0069 0.969101 0 26.24 6.91688 455 455 173 26.9567 19.8565
3.39767 5.43199 38.7156 4.47305 2.66518 22.8825 9.68205 22.7737 0.310175 0 27.0571 5.24609 455 455 173 26.9567 19.8565
3.17141 5.85059 38.406 4.34776 2.11793 22.4279 10.2058 22.6571 0 0 27.4657 4.41055 455 455 173 26.9567 19.8565
5.55815 7.5597 40.7512 4.28492 4.34421 23.2007 6.96774 25.5988 4.31606 0 29.6699 6.99263 455 455 174 26.9567 19.8565
6.75118 8.41397 41.9238 4.25329 5.45695 23.587 5.34851 27.0697 6.48371 0 30.7721 8.28368 455 455 174 26.9567 19.8565
7.84735 5.84083 41.0101 3.73728 5.51291 24.2802 7.0387 25.3051 5.06754 0 29.3231 10.4292 455 455 174 26.9567 19.8565
8.39505 4.55416 40.5532 3.47911 5.54055 24.6268 7.88337 24.4228 4.35914 0 28.5987 11.502 455 455 175 26.9567 19.8565
8.66851 3.91073 40.3248 3.34988 5.55403 24.8001 8.30527 23.9817 4.00462 0 28.2364 12.0383 455 455 19 26.9567 19.8565
5.80486 7.58891 38.2106 3.28511 5.06043 25.3868 7.01579 26.2611 2.82705 0 28.5553 8.30653 455 455 175 26.9567 19.8565
4.3729 9.428 37.1535 3.25256 4.81334 25.6801 6.37076 27.4008 2.23812 0 28.7148 6.44044 455 455 175 26.9567 19.8565
7.1568 9.84755 41.6249 3.23614 3.68952 28.3267 5.54796 26.9707 1.44352 0 28.2945 9.00722 455 455 176 26.9567 19.8565
8.54875 10.057 43.8607 3.22777 3.12745 29.6501 5.13633 26.7556 1.04616 0 28.0844 10.2906 455 455 207 26.9567 19.8565
9.24472 10.1614 44.9785 3.22343 2.84626 30.3117 4.93028 26.6481 0.847422 0.447984 27.9793 10.9323 455 455 332 26.9567 19.8565
8.59271 9.71333 44.0374 3.72111 5.70551 27.1426 5.32702 26.0943 1.248 0 29.9268 13.2531 455 455 333 26.9567 19.8565
8.26636 9.489 43.5669 3.96975 7.1346 25.558 5.52511 25.8174 1.44814 0 30.9005 14.4136 455 455 333 26.9567 19.8565
5.60284 8.37656 41.3316 3.09386 4.84862 23.7657 6.12387 24.679 1.04807 0 27.8873 9.99378 455 455 333 26.9567 19.8565
4.27095 7.82012 40.214 2.65581 3.70548 22.8696 6.42291 24.1097 0.847984 0 26.3808 7.78366 455 455 208 26.9567 19.4248
3.60488 7.54168 39.6552 2.43668 3.13374 22.4215 6.5721 23.8251 0.747883 0 25.6275 6.67838 455 455 208 26.9567 19.4248
4.77172 6.90224 40.3758 1.82701 3.84772 25.1974 7.64636 25.1828 1.19778 0 28.2509 9.12552 455 455 333 26.9567 19.8565
5.35488 6.58233 40.7361 1.52212 4.20443 26.5854 8.18306 25.8617 1.42258 0 29.5625 10.3491 455 455 333 26.9567 19.8565
3.64621 7.92219 41.9162 2.86961 3.8825 26.7794 9.95098 25.2011 2.53484 0 28.2184 6.96087 455 455 333 26.9567 19.8565
2.79179 8.59183 42.5063 3.54316 3.72132 26.8764 10.8349 24.8708 3.09066 0 27.5463 5.26662 455 455 459 26.9567 20.2881
4.36449 4.92638 41.3013 5.37973 3.64051 23.9249 9.27692 24.7057 3.36825 0 27.2103 4.41935 455 455 334 26.9567 19.8565
5.15059 3.09361 40.6989 6.29766 3.59989 22.4492 8.49752 23.1231 2.50673 0 27.5422 6.49558 455 455 334 26.9567 19.8565
5.54338 2.17719 40.3976 6.75629 3.57935 21.7113 8.10744 22.3318 2.07583 0 27.7082 7.53335 455 455 209 26.9567 19.4248
5.23952 3.21894 41.247 4.48525 3.56887 23.8423 7.41202 24.4362 1.36024 0 26.7912 7.55189 455 455 334 26.9567 19.8565
5.08738 3.73969 41.6717 3.34963 3.56341 24.9079 7.06398 25.4883 1.00239 0 26.3327 7.56086 455 455 334 26.9567 19.8565
5.01109 5.99994 41.884 4.78171 3.06046 23.4406 8.88962 24.0144 0 0 27.1035 8.56504 455 455 334 26.9567 19.8565
4.97274 7.12981 41.9902 5.49745 2.80883 22.707 9.80244 23.2775 0 0 27.4888 9.06713 455 455 178 26.9567 19.8565
4.95335 7.6945 42.0433 5.85503 2.68285 22.3402 10.2589 22.909 0 0 27.6815 9.31818 455 455 334 26.9567 19.8565
7.44344 7.97659 42.0698 5.53352 4.11971 23.6568 5.48706 24.7248 1.85516 0 26.7779 9.4437 455 455 179 26.9567 19.8565
8.68848 8.11739 42.0831 5.37251 4.8378 24.3151 3.10113 25.6326 3.74992 0 26.326 9.50646 455 455 179 26.9567 19.8565
