... -> 200 -> 0 -> 200
0 1 2 3 4 5 6 7 8 9 10 11 realVoltageProx voltageProx voltageDist degreesProx degreesDist
5.8513 7.90394 16.1823 3.41416 2.36028 10.2824 9.55342 14.9774 0.512099 0 14.2216 5.68471 0 0 319 19.5654 20.7198
5.85117 9.46531 16.9597 3.6503 2.13749 9.99605 9.29549 14.2742 1.13546 0 14.8974 5.29216 0 0 68 19.5654 19.8565
6.85085 9.746 16.3485 3.76819 3.02597 10.8526 9.66653 15.4227 1.44705 0 15.2352 6.59567 0 0 -88 19.5654 19.8565
7.35037 9.88605 16.0428 3.82696 3.46994 11.2808 9.85204 15.9969 1.60275 0 15.4042 7.24708 0 0 193 19.5654 20.2881
7.59979 9.95578 15.89 3.85617 3.69166 11.4949 9.9448 16.284 1.68051 0 15.4886 7.57243 0 0 37 19.5654 20.2881
6.72417 5.99035 15.3136 3.3706 2.30225 9.102 10.9912 14.4276 1.21931 0 15.0309 6.73476 0 0 68 19.5654 19.8565
6.28612 4.00758 15.0254 3.12769 1.60749 7.90531 11.5144 13.4993 0.988663 0 14.802 6.31566 0 0 -88 19.5654 19.8565
9.56684 10.0161 16.8813 2.5061 3.26004 10.8067 9.27597 14.5352 2.8733 0 13.1876 9.10585 0 0 68 19.5654 19.8565
11.2072 13.0204 17.8093 2.19523 4.08599 12.2574 8.15626 15.0532 3.81538 0 12.3803 10.5009 0 0 193 19.5654 20.2881
12.0274 14.5226 18.2732 2.0397 4.49863 12.9828 7.59589 15.3121 4.28617 0 11.9767 11.1985 0 0 68 19.5654 19.8565
9.43748 9.27362 17.5052 2.96186 3.70461 10.8455 8.3152 16.4416 3.52133 0 13.2749 11.5473 0 0 68 19.5654 19.8565
8.14223 6.64904 17.1212 3.42276 3.30741 9.77653 8.67485 17.0064 3.13876 0 13.924 11.7217 0 0 68 19.5654 19.8565
7.49432 7.83663 14.4292 3.15303 4.60861 9.74176 8.35468 15.7887 2.44734 0 14.7486 10.8088 0 0 68 19.5654 19.8565
