300 -> 325
0 1 2 3 4 5 6 7 8 9 10 11 realVoltageProx voltageProx voltageDist degreesProx degreesDist
0 4.2937 28.3178 0 0 3.17938 0 0.833355 1.16906 1.10436 13.3058 0 300 300 498 23.9133 18.9931
0 2.30219 27.2467 0 0 5.12227 0 0.565028 0.668563 0.0936924 11.5928 1.0115 300 300 624 23.9133 18.9931
0 1.30642 26.7112 0 0 6.09348 0 0.430858 0.418308 0 10.736 1.80466 300 300 469 23.9133 19.4248
0 0.808532 26.4434 0 0 6.57886 0 0.363766 0.293173 0 10.3072 2.20118 300 300 626 23.9133 19.4248
0 1.05958 26.3096 0 0 5.32132 0 0.830213 0 0 11.5925 1.89938 300 300 471 23.9133 19.4248
0.0589602 1.18506 26.2426 0 0 4.69241 0.526621 1.06341 0 0 12.2351 1.74845 300 300 346 23.9133 19.4248
0.0915435 1.24776 25.7092 0 0 4.37783 0 0.679973 0 0.989768 11.0565 1.67295 300 300 503 23.9133 18.9931
0.107831 1.27907 25.4424 0 0 4.2204 0 0.488249 0 1.53641 10.4668 1.63516 300 300 504 23.9133 19.4248
0.115971 1.29469 25.3091 0.175501 0 4.14156 0 0.39238 0 1.80967 10.1716 1.61624 300 300 505 23.9133 18.9931
0.120037 0.802457 25.2424 0 0 4.602 0 0 0.639216 1.44623 10.0237 1.10674 300 300 631 23.9133 18.9931
0.122066 0.556331 25.209 0 0 4.83206 0 0 1.4038 1.26448 9.94937 0.851976 300 300 475 23.9133 19.4248
0 0.933259 24.6924 0 0 2.94692 0 0.0585822 0.785998 0.673564 8.41188 0.724581 300 300 632 23.9133 19.4248
0 1.12168 24.434 0 0 2.00432 0 0.677589 0.477087 0.378106 7.6429 0.660871 300 300 352 23.9133 18.9931
0 1.21586 24.3049 0 0 1.53298 0 0.987062 0.322623 0.230374 7.25817 0.629003 300 300 477 23.9133 18.9931
0 1.2629 24.2403 0 0 3.29728 0 2.14177 0.245384 0.656505 9.06557 1.11306 300 300 353 23.9133 19.4248
0 1.28639 24.208 0 0 4.17926 0 2.71904 0.206756 0.869536 9.96927 1.35505 300 300 509 23.9133 18.9931
0 2.29809 25.6918 0 0.192449 5.62009 0 0.007605 0.687435 1.97602 9.42112 0 300 300 635 23.9133 19.4248
0 2.80384 26.4338 0 0.692536 6.34027 0 0 0.92772 2.52916 9.14675 0 300 300 480 23.9133 19.4248
0 3.05662 26.8047 0 0.942525 6.70013 0 0 1.04781 2.80563 9.00925 0 300 300 480 23.9133 19.4248
0.146224 1.6829 26.4902 0 0.0674642 5.37983 0 0 1.1078 1.94377 8.4402 0 300 300 356 23.9133 18.9931
0.635475 0.996038 26.3329 0 0 4.71955 0 0 1.13774 1.5128 8.15541 0.714644 300 300 481 23.9133 19.4248
0 0.152596 23.7543 0 0 2.38927 0.644886 0 0.152655 0.797281 10.5127 0 300 300 481 23.9133 19.4248
